city_id,admin_code_6,city_name_cn,province_code,province_name,prefecture_type,sample_tier,metric_year,period_end,geo_scope,data_status,gdp_current_100m,gdp_real_growth_pct,resident_population_10k,general_public_revenue_100m,general_public_expenditure_100m,gov_fund_revenue_100m,general_debt_limit_100m,general_debt_balance_100m,special_debt_limit_100m,special_debt_balance_100m,statutory_debt_limit_100m,statutory_debt_balance_100m,debt_limit_utilization_pct,statutory_debt_to_gdp_pct,statutory_debt_to_revenue_pct,statutory_debt_to_general_revenue_pct,fiscal_self_sufficiency_pct,fund_revenue_dependence_pct,gov_fund_to_general_revenue_pct,gov_fund_source_status,source_doc_id,source_grade,collection_status,lineage_complete_flag,note
CN-540600,540600,那曲市,54,西藏自治区,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,246.34,6.10,51.43,11.43,319.48,,,,,,,120.53,,48.93,1054.51,1054.51,3.58,,,未采集,SRC-SECONDARY-DEBT-TIBET-2024-TOTALS;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-540600-2024;SRC-B2-TIBET-REGIONAL-MACRO-2024,B2,extracted,true,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2024年那曲市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-542500,542500,阿里地区,54,西藏自治区,地区,extended,2024,2024-12-31,prefecture_whole,execution,105.85,8.60,,2.48,78.42,,33.41,32.35,22.32,22.32,55.73,54.68,98.12,51.66,2204.84,2204.84,3.16,,,未采集,SRC-CITY-DEBT-TIBET-ALI-2024;SRC-A2-TIBET-CITY-FISCAL-2024-ALI;SRC-B2-ALI-REGION-GDP-GROWTH-2024;SRC-B2-TIBET-REGIONAL-MACRO-2024,A2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年阿里地区官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-610100,610100,西安市,61,陕西省,地级市,core,2024,2024-12-31,prefecture_whole,execution,13317.80,4.60,1316.76,1002.36,1561.85,1214.91,1222.67,1164.56,3588.24,3479.21,4810.92,4643.76,96.53,34.87,463.28,463.28,64.18,54.79,121.20,城市财政局官方预算执行报告（全市口径）,SRC-PROVINCE-DEBT-SHAANXI-2024;SRC-B2-SHAANXI-REGIONAL-FISCAL-2024-XIAN;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-610100-2024;SRC-A1-NBS-MAJOR-CITY-ANNUAL-2024;SRC-B2-SHAANXI-REGIONAL-MACRO-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年西安市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-610200,610200,铜川市,61,陕西省,地级市,core,2024,2024-12-31,prefecture_whole,execution,588.82,6.40,,24.31,152.44,4.70,116.89,111.89,165.03,161.23,281.93,273.12,96.88,46.38,1123.49,1123.49,15.95,16.20,19.33,城市财政局官方预算执行报告（全市口径）,SRC-PROVINCE-DEBT-SHAANXI-2024;SRC-B2-SHAANXI-REGIONAL-FISCAL-2024-TONGCHUAN;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-610200-2024;SRC-B2-SHAANXI-REGIONAL-MACRO-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年铜川市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-610300,610300,宝鸡市,61,陕西省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,1234.68,5.60,325.37,108.71,448.55,,242.21,226.44,362.01,346.64,604.22,573.08,94.85,46.42,527.16,527.16,24.24,,,未采集,SRC-PROVINCE-DEBT-SHAANXI-2024;SRC-A1-SHAANXI-CITY-MACRO-FISCAL-2024-BAOJI;SRC-A2-SHAANXI-CITY-EXPENDITURE-2024-BAOJI;SRC-B2-SHAANXI-REGIONAL-MACRO-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年第三方公开研究面板 D 级临时值（字段=gdp_current_100m）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2024年宝鸡市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-610400,610400,咸阳市,61,陕西省,地级市,core,2024,2024-12-31,prefecture_whole,execution,3001.27,6.50,408.06,114.66,517.50,67.42,233.46,221.19,427.17,423.05,660.63,644.24,97.52,21.47,561.87,561.87,22.16,37.03,58.80,城市财政局官方预算执行报告（全市口径）,SRC-PROVINCE-DEBT-SHAANXI-2024;SRC-B2-SHAANXI-REGIONAL-FISCAL-2024-XIANYANG;SRC-B2-HUAON-CITY-FISCAL-2024-XIANYANG;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-610400-2024;SRC-B2-SHAANXI-REGIONAL-MACRO-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年咸阳市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-610500,610500,渭南市,61,陕西省,地级市,core,2024,2024-12-31,prefecture_whole,execution,2157.73,5.70,458.36,87.77,576.48,64.69,354.65,338.65,474.67,468.01,829.31,806.66,97.27,37.38,919.06,919.06,15.23,42.43,73.70,城市财政局官方预算执行报告（全市口径）,SRC-PROVINCE-DEBT-SHAANXI-2024;SRC-B2-SHAANXI-REGIONAL-FISCAL-2024-WEINAN;SRC-B2-WEINAN-CITY-BULLETIN-FISCAL-2024;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-610500-2024;SRC-B2-SHAANXI-REGIONAL-MACRO-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年渭南市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-610600,610600,延安市,61,陕西省,地级市,core,2024,2024-12-31,prefecture_whole,execution,2383.36,5.50,224.79,173.64,560.58,47.84,388.74,364.70,404.68,390.47,793.42,755.17,95.18,31.69,434.91,434.91,30.98,21.60,27.55,城市财政局官方预算执行报告（全市口径）,SRC-PROVINCE-DEBT-SHAANXI-2024;SRC-B2-SHAANXI-REGIONAL-FISCAL-2024-YANAN;SRC-B2-YANAN-STATISTICAL-BULLETIN-FISCAL-2024;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-610600-2024;SRC-B2-SHAANXI-REGIONAL-MACRO-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年延安市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-610700,610700,汉中市,61,陕西省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,1909.90,6.20,315.94,57.55,440.30,,260.80,250.28,429.52,415.84,690.32,666.12,96.49,34.88,1157.46,1157.46,13.07,,,未采集,SRC-PROVINCE-DEBT-SHAANXI-2024;SRC-A1-SHAANXI-CITY-MACRO-FISCAL-2024-HANZHONG;SRC-B2-HANZHONG-CITY-FISCAL-2024;SRC-B2-SHAANXI-REGIONAL-MACRO-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年汉中市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-610800,610800,榆林市,61,陕西省,地级市,core,2024,2024-12-31,prefecture_whole,execution,7548.68,6.00,361.65,618.90,1224.70,,437.87,425.37,338.63,318.87,776.50,744.24,95.85,9.86,120.25,120.25,50.53,,,未采集,SRC-PROVINCE-DEBT-SHAANXI-2024;SRC-B2-SHAANXI-REGIONAL-FISCAL-2024-YULIN;SRC-A1-SHAANXI-CITY-MACRO-FISCAL-2024-YULIN;SRC-A2-SHAANXI-CITY-EXPENDITURE-2024-YULIN;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-610800-2024;SRC-B2-SHAANXI-REGIONAL-MACRO-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年榆林市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-610900,610900,安康市,61,陕西省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,1140.69,6.00,245.22,37.90,410.77,,362.77,353.61,295.38,287.39,658.15,641.00,97.39,56.19,1691.29,1691.29,9.23,,,未采集,SRC-CITY-DEBT-SHAANXI-ANKANG-2024;SRC-A1-SHAANXI-CITY-MACRO-FISCAL-2024-ANKANG;SRC-A2-SHAANXI-CITY-EXPENDITURE-2024-ANKANG;SRC-B2-SHAANXI-REGIONAL-MACRO-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年安康市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-611000,611000,商洛市,61,陕西省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,780.13,6.30,201.16,31.86,325.98,,348.47,337.03,185.22,175.75,533.68,512.78,96.08,65.73,1609.48,1609.48,9.77,,,未采集,SRC-PROVINCE-DEBT-SHAANXI-2024;SRC-A1-SHAANXI-CITY-MACRO-FISCAL-2024-SHANGLUO;SRC-A2-SHAANXI-CITY-EXPENDITURE-2024-SHANGLUO;SRC-B2-SHAANXI-REGIONAL-MACRO-2024,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年商洛市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-620100,620100,兰州市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,execution,3742.30,5.00,443.65,251.91,547.64,130.41,,,,,,1609.72,,43.01,639.01,639.01,46.00,34.11,51.77,城市财政局官方预算执行报告（全市口径）,SRC-SECONDARY-CEIC-CN-620100;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-620100-2024;SRC-A1-NBS-MAJOR-CITY-ANNUAL-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,extracted,true,已接入商业数据库公开城市债务页的 provisional 补缺值；经济财政字段与债务字段来源状态分开记录，必须回到官方预算/决算或统计公报复核。；已接入2024年兰州市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-620200,620200,嘉峪关市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,370.70,8.20,31.51,29.38,45.55,3.57,,31.58,,41.71,,73.29,,19.77,249.46,249.46,64.50,10.83,12.15,城市财政局官方预算执行报告（全市口径）,SRC-OFFICIAL-DEBT-GANSU-JIAYUGUAN-2024;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-620200-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024,B2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年嘉峪关市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-620300,620300,金昌市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,620.06,13.60,43.05,33.24,97.55,5.00,,,,,,128.28,,20.69,385.92,385.92,34.07,13.08,15.04,城市财政局官方预算执行报告（全市口径）,SRC-SECONDARY-DEBT-GANSU-JINCHANG-2024;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-620300-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,true,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2024年金昌市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-620400,620400,白银市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,320.40,6.10,148.01,9.44,26.62,9.64,125.94,121.13,229.61,225.99,355.55,347.12,97.63,108.34,3677.12,3677.12,35.46,50.52,102.12,城市财政局官方预算执行报告（全市口径）,SRC-CITY-DEBT-GANSU-BAIYIN-2024;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-620400-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024,B2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年白银市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-620500,620500,天水市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,952.25,6.10,289.18,47.00,339.61,12.93,,,,,,460.36,,48.34,979.49,979.49,13.84,21.58,27.51,城市财政局官方预算执行报告（全市口径）,SRC-SECONDARY-DEBT-GANSU-TIANSHUI-2024;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-620500-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,true,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2024年天水市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-620600,620600,武威市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,750.02,5.90,142.21,33.04,248.51,8.70,,,,,,410.90,,54.79,1243.64,1243.64,13.30,20.84,26.33,城市财政局官方预算执行报告（全市口径）,SRC-SECONDARY-RATING-GANSU-2024-CITY-CHART;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-620600-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024,B2,extracted,true,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2024年武威市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-620700,620700,张掖市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,680.88,5.30,109.99,36.29,206.02,6.08,95.33,91.78,245.86,241.62,341.19,333.40,97.72,48.97,918.71,918.71,17.61,14.35,16.75,城市财政局官方预算执行报告（全市口径）,SRC-CITY-DEBT-GANSU-ZHANGYE-2024;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-620700-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年张掖市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-620800,620800,平凉市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,execution,722.77,5.40,177.27,34.20,263.30,10.00,,,,,,336.00,,46.49,982.46,982.46,12.99,22.62,29.24,城市财政局官方预算执行报告（全市口径）,SRC-SECONDARY-RATING-GANSU-2024-CITY-CHART;SRC-A1-GANSU-CITY-FISCAL-2024-PINGLIANG;SRC-B2-GANSU-REGIONAL-FISCAL-2024;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,extracted,true,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2024年平凉市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-620900,620900,酒泉市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,1041.70,7.70,104.09,64.80,236.40,15.80,,,,,,307.70,,29.54,474.85,474.85,27.41,19.60,24.38,城市财政局官方预算执行报告（全市口径）,SRC-SECONDARY-RATING-GANSU-2024-CITY-CHART;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-620900-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024,B2,extracted,true,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2024年酒泉市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-621000,621000,庆阳市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,execution,1213.22,5.10,212.54,91.10,356.90,13.57,,,,,,475.06,,39.16,521.47,521.47,25.53,12.96,14.90,城市财政局官方预算执行报告（全市口径）,SRC-CITY-DEBT-GANSU-QINGYANG-2024;SRC-A1-GANSU-CITY-FISCAL-2024-QINGYANG;SRC-B2-GANSU-REGIONAL-FISCAL-2024,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年庆阳市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-621100,621100,定西市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,737.11,6.80,247.40,33.00,324.61,8.80,,,,,,394.07,,53.46,1194.15,1194.15,10.17,21.05,26.67,城市财政局官方预算执行报告（全市口径）,SRC-SECONDARY-DEBT-GANSU-DINGXI-2024;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-621100-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024,B2,extracted,true,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2024年定西市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-621200,621200,陇南市,62,甘肃省,地级市,core,2024,2024-12-31,prefecture_whole,preliminary,666.70,5.50,232.96,32.70,347.70,14.19,145.43,141.01,262.08,258.58,407.50,399.59,98.06,59.94,1221.99,1221.99,9.40,30.26,43.39,城市财政局官方预算执行报告（全市口径）,SRC-OFFICIAL-DEBT-GANSU-LONGNAN-2024;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-621200-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024,B2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2024年陇南市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-622900,622900,临夏回族自治州,62,甘肃省,自治州,extended,2024,2024-12-31,prefecture_whole,preliminary,506.00,6.60,209.93,23.50,384.20,13.21,,,,,,441.30,,87.21,1877.87,1877.87,6.12,35.98,56.21,城市财政局官方预算执行报告（全市口径）,SRC-SECONDARY-RATING-GANSU-2024-CITY-CHART;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-622900-2024;SRC-B2-GANSU-REGIONAL-FISCAL-2024,B2,extracted,true,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。；已接入2024年临夏回族自治州官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
