record_id,city_id,metric_year,period_end,geo_scope,general_debt_limit_100m,general_debt_balance_100m,special_debt_limit_100m,special_debt_balance_100m,statutory_debt_limit_100m,statutory_debt_balance_100m,data_status,source_doc_id,source_grade,collection_status,lineage_complete_flag,note
DEBT-CN-430500-2022-PREFECTURE,CN-430500,2022,2022-12-31,prefecture_whole,360.72,360.01,413.87,413.87,774.59,773.89,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430600-2022-PREFECTURE,CN-430600,2022,2022-12-31,prefecture_whole,379.64,375.88,546.71,546.70,926.34,922.58,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430700-2022-PREFECTURE,CN-430700,2022,2022-12-31,prefecture_whole,518.08,516.32,406.73,406.73,924.81,923.05,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430800-2022-PREFECTURE,CN-430800,2022,2022-12-31,prefecture_whole,166.38,165.83,188.10,188.10,354.48,353.94,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430900-2022-PREFECTURE,CN-430900,2022,2022-12-31,prefecture_whole,263.04,261.94,351.02,351.02,614.06,612.95,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431000-2022-PREFECTURE,CN-431000,2022,2022-12-31,prefecture_whole,599.06,591.35,436.30,436.30,1035.37,1027.66,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431100-2022-PREFECTURE,CN-431100,2022,2022-12-31,prefecture_whole,373.04,366.00,391.49,391.49,764.53,757.49,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431200-2022-PREFECTURE,CN-431200,2022,2022-12-31,prefecture_whole,359.68,358.30,496.89,496.89,856.56,855.18,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431300-2022-PREFECTURE,CN-431300,2022,2022-12-31,prefecture_whole,326.86,324.95,258.60,258.60,585.47,583.55,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-433100-2022-PREFECTURE,CN-433100,2022,2022-12-31,prefecture_whole,283.28,277.66,215.35,215.35,498.63,493.01,official_debt,SRC-PROVINCE-DEBT-HUNAN-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440100-2022-PREFECTURE,CN-440100,2022,2022-12-31,prefecture_whole,1030.13,928.29,4067.54,3758.85,5097.67,4687.14,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440200-2022-PREFECTURE,CN-440200,2022,2022-12-31,prefecture_whole,244.19,170.02,371.03,168.93,615.22,338.95,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440300-2022-PREFECTURE,CN-440300,2022,2022-12-31,prefecture_whole,,126.80,,1956.08,,2082.88,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-API-DEBT-4403-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440400-2022-PREFECTURE,CN-440400,2022,2022-12-31,prefecture_whole,353.86,338.95,766.45,764.59,1120.31,1103.55,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440500-2022-PREFECTURE,CN-440500,2022,2022-12-31,prefecture_whole,175.02,168.29,640.36,631.49,815.39,799.78,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440600-2022-PREFECTURE,CN-440600,2022,2022-12-31,prefecture_whole,536.11,395.70,1956.36,1882.11,2492.47,2277.81,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440700-2022-PREFECTURE,CN-440700,2022,2022-12-31,prefecture_whole,342.06,207.96,586.41,319.85,928.47,527.81,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440800-2022-PREFECTURE,CN-440800,2022,2022-12-31,prefecture_whole,274.21,234.70,668.88,401.78,943.09,636.48,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440900-2022-PREFECTURE,CN-440900,2022,2022-12-31,prefecture_whole,219.74,181.65,455.36,294.02,675.10,475.67,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441200-2022-PREFECTURE,CN-441200,2022,2022-12-31,prefecture_whole,244.72,163.46,752.60,511.68,997.32,675.14,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441300-2022-PREFECTURE,CN-441300,2022,2022-12-31,prefecture_whole,473.25,309.72,643.86,445.04,1117.10,754.77,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441400-2022-PREFECTURE,CN-441400,2022,2022-12-31,prefecture_whole,336.57,186.25,376.83,161.80,713.39,348.06,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441500-2022-PREFECTURE,CN-441500,2022,2022-12-31,prefecture_whole,115.35,74.74,390.17,181.76,505.53,256.50,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441600-2022-PREFECTURE,CN-441600,2022,2022-12-31,prefecture_whole,235.45,141.79,339.73,165.33,575.18,307.12,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441700-2022-PREFECTURE,CN-441700,2022,2022-12-31,prefecture_whole,169.93,127.26,215.77,119.11,385.70,246.37,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441800-2022-PREFECTURE,CN-441800,2022,2022-12-31,prefecture_whole,205.51,152.73,558.04,355.29,763.56,508.03,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-441900-2022-PREFECTURE,CN-441900,2022,2022-12-31,prefecture_whole,542.51,519.86,834.16,820.65,1376.66,1340.51,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-442000-2022-PREFECTURE,CN-442000,2022,2022-12-31,prefecture_whole,87.87,80.16,622.55,613.17,710.42,693.34,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-445100-2022-PREFECTURE,CN-445100,2022,2022-12-31,prefecture_whole,165.11,142.11,176.74,123.94,341.85,266.05,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-445200-2022-PREFECTURE,CN-445200,2022,2022-12-31,prefecture_whole,164.77,117.40,274.10,165.40,438.86,282.80,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-445300-2022-PREFECTURE,CN-445300,2022,2022-12-31,prefecture_whole,190.63,91.49,252.97,115.57,443.60,207.06,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-GUANGDONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450100-2022-PREFECTURE,CN-450100,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450200-2022-PREFECTURE,CN-450200,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450300-2022-PREFECTURE,CN-450300,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450400-2022-PREFECTURE,CN-450400,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450500-2022-PREFECTURE,CN-450500,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450600-2022-PREFECTURE,CN-450600,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450700-2022-PREFECTURE,CN-450700,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450800-2022-PREFECTURE,CN-450800,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-450900-2022-PREFECTURE,CN-450900,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-451000-2022-PREFECTURE,CN-451000,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-451100-2022-PREFECTURE,CN-451100,2022,2022-12-31,prefecture_whole,,125.93,,177.12,,303.05,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGXI-HEZHOU-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-451200-2022-PREFECTURE,CN-451200,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-451300-2022-PREFECTURE,CN-451300,2022,2022-12-31,prefecture_whole,,157.78,,151.34,,309.13,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGXI-LAIBIN-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-451400-2022-PREFECTURE,CN-451400,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-460100-2022-PREFECTURE,CN-460100,2022,2022-12-31,prefecture_whole,219.77,219.77,532.94,532.94,752.70,752.70,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-HAINAN-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-460200-2022-PREFECTURE,CN-460200,2022,2022-12-31,prefecture_whole,148.47,148.47,365.28,365.28,513.75,513.75,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-HAINAN-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-460300-2022-PREFECTURE,CN-460300,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-460400-2022-PREFECTURE,CN-460400,2022,2022-12-31,prefecture_whole,108.78,108.77,154.45,154.45,263.23,263.23,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-DEBT-HAINAN-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-469000-2022-PREFECTURE,CN-469000,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-500000-2022-PREFECTURE,CN-500000,2022,2022-12-31,prefecture_whole,3325.00,3180.00,6956.00,6891.00,10281.00,10071.00,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-CHONGQING-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510100-2022-PREFECTURE,CN-510100,2022,2022-12-31,prefecture_whole,,,,,,4640.50,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-SICHUAN-2022-TOP6,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510300-2022-PREFECTURE,CN-510300,2022,2022-12-31,prefecture_whole,,,,,,618.80,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-510300,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510400-2022-PREFECTURE,CN-510400,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510500-2022-PREFECTURE,CN-510500,2022,2022-12-31,prefecture_whole,,,,,,868.10,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-SICHUAN-2022-TOP6,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510600-2022-PREFECTURE,CN-510600,2022,2022-12-31,prefecture_whole,,,,,,630.00,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-510600,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510700-2022-PREFECTURE,CN-510700,2022,2022-12-31,prefecture_whole,,,,,,850.80,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-SICHUAN-2022-TOP6,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510800-2022-PREFECTURE,CN-510800,2022,2022-12-31,prefecture_whole,,,,,,483.30,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-510800,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-510900-2022-PREFECTURE,CN-510900,2022,2022-12-31,prefecture_whole,,,,,,606.70,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-510900,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511000-2022-PREFECTURE,CN-511000,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511100-2022-PREFECTURE,CN-511100,2022,2022-12-31,prefecture_whole,,,,,,642.60,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511100,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511300-2022-PREFECTURE,CN-511300,2022,2022-12-31,prefecture_whole,,,,,,986.70,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-SICHUAN-2022-TOP6,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511400-2022-PREFECTURE,CN-511400,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511500-2022-PREFECTURE,CN-511500,2022,2022-12-31,prefecture_whole,,,,,,903.70,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-SICHUAN-2022-TOP6,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511600-2022-PREFECTURE,CN-511600,2022,2022-12-31,prefecture_whole,,,,,,561.40,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511600,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511700-2022-PREFECTURE,CN-511700,2022,2022-12-31,prefecture_whole,,,,,,870.70,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-SICHUAN-2022-TOP6,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511800-2022-PREFECTURE,CN-511800,2022,2022-12-31,prefecture_whole,,,,,,301.50,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511800,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-511900-2022-PREFECTURE,CN-511900,2022,2022-12-31,prefecture_whole,,,,,,728.90,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-511900,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-512000-2022-PREFECTURE,CN-512000,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-513200-2022-PREFECTURE,CN-513200,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-513300-2022-PREFECTURE,CN-513300,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-513400-2022-PREFECTURE,CN-513400,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520100-2022-PREFECTURE,CN-520100,2022,2022-12-31,prefecture_whole,429.81,404.82,2218.92,2198.22,2648.73,2603.04,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520200-2022-PREFECTURE,CN-520200,2022,2022-12-31,prefecture_whole,528.98,519.62,232.28,232.16,761.26,751.78,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520300-2022-PREFECTURE,CN-520300,2022,2022-12-31,prefecture_whole,1166.77,1143.01,702.05,696.28,1868.82,1839.29,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520400-2022-PREFECTURE,CN-520400,2022,2022-12-31,prefecture_whole,347.77,338.38,295.21,291.78,642.98,630.16,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520500-2022-PREFECTURE,CN-520500,2022,2022-12-31,prefecture_whole,760.26,741.77,412.02,410.22,1172.28,1151.99,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-520600-2022-PREFECTURE,CN-520600,2022,2022-12-31,prefecture_whole,587.65,579.17,313.60,313.40,901.25,892.57,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-GUIZHOU-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-522300-2022-PREFECTURE,CN-522300,2022,2022-12-31,prefecture_whole,424.76,420.18,308.11,304.94,732.87,725.12,official_debt,SRC-PROVINCE-DEBT-GUIZHOU-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-522600-2022-PREFECTURE,CN-522600,2022,2022-12-31,prefecture_whole,379.74,362.08,384.37,377.95,764.11,740.03,official_debt,SRC-PROVINCE-DEBT-GUIZHOU-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-522700-2022-PREFECTURE,CN-522700,2022,2022-12-31,prefecture_whole,540.46,530.00,574.97,571.38,1115.43,1101.38,official_debt,SRC-PROVINCE-DEBT-GUIZHOU-2022,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530100-2022-PREFECTURE,CN-530100,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530300-2022-PREFECTURE,CN-530300,2022,2022-12-31,prefecture_whole,,,,,,773.41,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-530300,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530400-2022-PREFECTURE,CN-530400,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530500-2022-PREFECTURE,CN-530500,2022,2022-12-31,prefecture_whole,,,,,,449.83,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-530500,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530600-2022-PREFECTURE,CN-530600,2022,2022-12-31,prefecture_whole,,,,,,858.76,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-530600,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530700-2022-PREFECTURE,CN-530700,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530800-2022-PREFECTURE,CN-530800,2022,2022-12-31,prefecture_whole,,,,,,451.50,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-YUNNAN-PUER-2022,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-530900-2022-PREFECTURE,CN-530900,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-532300-2022-PREFECTURE,CN-532300,2022,2022-12-31,prefecture_whole,,,,,,467.20,official_debt,SRC-OFFICIAL-DEBT-YUNNAN-CHUXIONG-2022,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-532500-2022-PREFECTURE,CN-532500,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-532600-2022-PREFECTURE,CN-532600,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-532800-2022-PREFECTURE,CN-532800,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-532900-2022-PREFECTURE,CN-532900,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-533100-2022-PREFECTURE,CN-533100,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-533300-2022-PREFECTURE,CN-533300,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-533400-2022-PREFECTURE,CN-533400,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540100-2022-PREFECTURE,CN-540100,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540200-2022-PREFECTURE,CN-540200,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540300-2022-PREFECTURE,CN-540300,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540400-2022-PREFECTURE,CN-540400,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540500-2022-PREFECTURE,CN-540500,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-540600-2022-PREFECTURE,CN-540600,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-542500-2022-PREFECTURE,CN-542500,2022,2022-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-610100-2022-PREFECTURE,CN-610100,2022,2022-12-31,prefecture_whole,1174.83,1007.52,2725.14,2617.99,3899.97,3625.51,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-SHAANXI-XIAN-2022,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-610200-2022-PREFECTURE,CN-610200,2022,2022-12-31,prefecture_whole,,,,,,221.41,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-610200,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-610300-2022-PREFECTURE,CN-610300,2022,2022-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
