calculation_id,target_table,target_record_id,target_field,formula_id,formula_version,input_record_ids,input_fields,output_value,output_unit,calculation_status,calculated_at,note
CAL-CN-430500-2019-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-430500-2019-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-430500-2019-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,28.67,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430500-2019-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-430500-2019-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-430500-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,43.59,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430500-2019-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-430500-2019-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-430500-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,77.26,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430600-2019-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-430600-2019-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-430600-2019-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,550.25,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430600-2019-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-430600-2019-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-430600-2019-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,549.31,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430600-2019-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-430600-2019-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-430600-2019-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,99.83,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430600-2019-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-430600-2019-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-430600-2019-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,14.53,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430600-2019-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-430600-2019-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-430600-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,162.21,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430600-2019-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-430600-2019-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-430600-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,162.21,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430600-2019-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-430600-2019-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-430600-2019-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,63.60,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430600-2019-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-430600-2019-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-430600-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,41.84,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430600-2019-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-430600-2019-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-430600-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,71.93,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430700-2019-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-430700-2019-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-430700-2019-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,585.23,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430700-2019-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-430700-2019-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-430700-2019-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,583.84,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430700-2019-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-430700-2019-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-430700-2019-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,99.76,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430700-2019-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-430700-2019-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-430700-2019-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,16.11,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430700-2019-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-430700-2019-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-430700-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,207.26,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430700-2019-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-430700-2019-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-430700-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,207.26,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430700-2019-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-430700-2019-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-430700-2019-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,46.29,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430700-2019-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-430700-2019-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-430700-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,44.30,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430700-2019-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-430700-2019-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-430700-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,79.52,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430800-2019-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-430800-2019-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-430800-2019-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,174.76,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430800-2019-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-430800-2019-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-430800-2019-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,174.29,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430800-2019-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-430800-2019-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-430800-2019-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,99.73,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430800-2019-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-430800-2019-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-430800-2019-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,31.57,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430800-2019-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-430800-2019-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-430800-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,266.50,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430800-2019-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-430800-2019-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-430800-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,266.50,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430800-2019-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-430800-2019-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-430800-2019-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,34.79,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430800-2019-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-430800-2019-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-430800-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,53.44,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430800-2019-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-430800-2019-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-430800-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,114.79,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430900-2019-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-430900-2019-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-430900-2019-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,359.15,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430900-2019-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-430900-2019-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-430900-2019-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,358.29,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430900-2019-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-430900-2019-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-430900-2019-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,99.76,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430900-2019-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-430900-2019-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-430900-2019-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,19.99,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430900-2019-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-430900-2019-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-430900-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,270.86,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430900-2019-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-430900-2019-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-430900-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,270.86,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430900-2019-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-430900-2019-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-430900-2019-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,34.60,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430900-2019-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-430900-2019-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-430900-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,36.33,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-430900-2019-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-430900-2019-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-430900-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,57.06,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431000-2019-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-431000-2019-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-431000-2019-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,753.24,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431000-2019-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-431000-2019-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-431000-2019-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,747.60,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431000-2019-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-431000-2019-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-431000-2019-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,99.25,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431000-2019-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-431000-2019-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-431000-2019-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,31.01,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431000-2019-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-431000-2019-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-431000-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,334.95,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431000-2019-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-431000-2019-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-431000-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,334.95,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431000-2019-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-431000-2019-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-431000-2019-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,50.67,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431000-2019-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-431000-2019-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-431000-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,39.40,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431000-2019-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-431000-2019-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-431000-2019-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,65.03,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431100-2019-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-431100-2019-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-431100-2019-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,420.52,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431100-2019-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-431100-2019-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-431100-2019-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,417.07,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431100-2019-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-431100-2019-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-431100-2019-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,99.18,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431100-2019-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-431100-2019-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-431100-2019-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,20.68,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-431100-2019-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-431100-2019-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-431100-2019-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,220.12,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
