lineage_id,target_table,target_record_id,target_field,value_origin,source_doc_id,source_locator,locator_type,page_number,table_name,sheet_name,cell_range,row_label,column_label,evidence_excerpt,raw_value,raw_unit,machine_extracted_value,normalized_value,normalization_rule,calculation_id,conflict_group_id,selected_flag,selection_reason,extraction_method,parse_confidence,reviewer,reviewed_at
LIN-001336,city_macro_fiscal,MACRO-CN-440800-2018-PREFECTURE,general_public_revenue_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6660 行，city_code=440800，year=2018，字段=general_public_revenue_100m,csv_cell,,,,,湛江市,general_public_revenue_100m,,1218393.0,万元人民币,121.84,121.84,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001337,city_macro_fiscal,MACRO-CN-440800-2018-PREFECTURE,general_public_expenditure_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6660 行，city_code=440800，year=2018，字段=general_public_expenditure_100m,csv_cell,,,,,湛江市,general_public_expenditure_100m,,4813650.0,万元人民币,481.37,481.37,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001338,city_macro_fiscal,MACRO-CN-440800-2018-PREFECTURE,general_debt_limit_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 10 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,湛江市,general_debt_limit_100m,湛江市 331.70 152.82 178.88 322.51 148.55 173.97,湛江市 331.70 152.82 178.88 322.51 148.55 173.97,亿元,152.82,152.82,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001339,city_macro_fiscal,MACRO-CN-440800-2018-PREFECTURE,general_debt_balance_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 10 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,湛江市,general_debt_balance_100m,湛江市 331.70 152.82 178.88 322.51 148.55 173.97,湛江市 331.70 152.82 178.88 322.51 148.55 173.97,亿元,148.55,148.55,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001340,city_macro_fiscal,MACRO-CN-440800-2018-PREFECTURE,special_debt_balance_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 10 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,湛江市,special_debt_balance_100m,湛江市 331.70 152.82 178.88 322.51 148.55 173.97,湛江市 331.70 152.82 178.88 322.51 148.55 173.97,亿元,173.97,173.97,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001341,city_macro_fiscal,MACRO-CN-440800-2018-PREFECTURE,special_debt_limit_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 10 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,湛江市,special_debt_limit_100m,湛江市 331.70 152.82 178.88 322.51 148.55 173.97,湛江市 331.70 152.82 178.88 322.51 148.55 173.97,亿元,178.88,178.88,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001342,city_macro_fiscal,MACRO-CN-440900-2018-PREFECTURE,gdp_current_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6694 行，city_code=440900，year=2018，字段=gdp_current_100m,csv_cell,,,,,茂名市,gdp_current_100m,,30921768.0,万人民币,3092.18,3092.18,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001343,city_macro_fiscal,MACRO-CN-440900-2018-PREFECTURE,gdp_real_growth_pct,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6694 行，city_code=440900，year=2018，字段=gdp_real_growth_pct,csv_cell,,,,,茂名市,gdp_real_growth_pct,,5.5,%,5.50,5.50,百分比原值保留,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001344,city_macro_fiscal,MACRO-CN-440900-2018-PREFECTURE,resident_population_10k,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6694 行，city_code=440900，year=2018，字段=resident_population_10k,csv_cell,,,,,茂名市,resident_population_10k,,807.0,万人（变量原名 pop_avg）,807.00,807.00,暂按公开变量名映射，待核实定义,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001345,city_macro_fiscal,MACRO-CN-440900-2018-PREFECTURE,general_public_revenue_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6694 行，city_code=440900，year=2018，字段=general_public_revenue_100m,csv_cell,,,,,茂名市,general_public_revenue_100m,,1361361.0,万元人民币,136.14,136.14,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001346,city_macro_fiscal,MACRO-CN-440900-2018-PREFECTURE,general_public_expenditure_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6694 行，city_code=440900，year=2018，字段=general_public_expenditure_100m,csv_cell,,,,,茂名市,general_public_expenditure_100m,,4234738.0,万元人民币,423.47,423.47,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001347,city_macro_fiscal,MACRO-CN-440900-2018-PREFECTURE,general_debt_limit_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 11 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,茂名市,general_debt_limit_100m,茂名市 250.93 153.65 97.28 214.20 132.19 82.00,茂名市 250.93 153.65 97.28 214.20 132.19 82.00,亿元,153.65,153.65,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001348,city_macro_fiscal,MACRO-CN-440900-2018-PREFECTURE,general_debt_balance_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 11 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,茂名市,general_debt_balance_100m,茂名市 250.93 153.65 97.28 214.20 132.19 82.00,茂名市 250.93 153.65 97.28 214.20 132.19 82.00,亿元,132.19,132.19,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001349,city_macro_fiscal,MACRO-CN-440900-2018-PREFECTURE,special_debt_balance_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 11 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,茂名市,special_debt_balance_100m,茂名市 250.93 153.65 97.28 214.20 132.19 82.00,茂名市 250.93 153.65 97.28 214.20 132.19 82.00,亿元,82.00,82.00,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001350,city_macro_fiscal,MACRO-CN-440900-2018-PREFECTURE,special_debt_limit_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 11 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,茂名市,special_debt_limit_100m,茂名市 250.93 153.65 97.28 214.20 132.19 82.00,茂名市 250.93 153.65 97.28 214.20 132.19 82.00,亿元,97.28,97.28,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001351,city_macro_fiscal,MACRO-CN-441200-2018-PREFECTURE,gdp_current_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6728 行，city_code=441200，year=2018，字段=gdp_current_100m,csv_cell,,,,,肇庆市,gdp_current_100m,,22018012.0,万人民币,2201.80,2201.80,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001352,city_macro_fiscal,MACRO-CN-441200-2018-PREFECTURE,gdp_real_growth_pct,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6728 行，city_code=441200，year=2018，字段=gdp_real_growth_pct,csv_cell,,,,,肇庆市,gdp_real_growth_pct,,6.62,%,6.62,6.62,百分比原值保留,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001353,city_macro_fiscal,MACRO-CN-441200-2018-PREFECTURE,resident_population_10k,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6728 行，city_code=441200，year=2018，字段=resident_population_10k,csv_cell,,,,,肇庆市,resident_population_10k,,448.0,万人（变量原名 pop_avg）,448.00,448.00,暂按公开变量名映射，待核实定义,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001354,city_macro_fiscal,MACRO-CN-441200-2018-PREFECTURE,general_public_revenue_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6728 行，city_code=441200，year=2018，字段=general_public_revenue_100m,csv_cell,,,,,肇庆市,general_public_revenue_100m,,1060421.0,万元人民币,106.04,106.04,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001355,city_macro_fiscal,MACRO-CN-441200-2018-PREFECTURE,general_public_expenditure_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6728 行，city_code=441200，year=2018，字段=general_public_expenditure_100m,csv_cell,,,,,肇庆市,general_public_expenditure_100m,,3157167.0,万元人民币,315.72,315.72,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001356,city_macro_fiscal,MACRO-CN-441200-2018-PREFECTURE,general_debt_limit_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 12 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,肇庆市,general_debt_limit_100m,肇庆市 384.51 198.14 186.37 314.40 176.75 137.65,肇庆市 384.51 198.14 186.37 314.40 176.75 137.65,亿元,198.14,198.14,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001357,city_macro_fiscal,MACRO-CN-441200-2018-PREFECTURE,general_debt_balance_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 12 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,肇庆市,general_debt_balance_100m,肇庆市 384.51 198.14 186.37 314.40 176.75 137.65,肇庆市 384.51 198.14 186.37 314.40 176.75 137.65,亿元,176.75,176.75,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001358,city_macro_fiscal,MACRO-CN-441200-2018-PREFECTURE,special_debt_balance_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 12 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,肇庆市,special_debt_balance_100m,肇庆市 384.51 198.14 186.37 314.40 176.75 137.65,肇庆市 384.51 198.14 186.37 314.40 176.75 137.65,亿元,137.65,137.65,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001359,city_macro_fiscal,MACRO-CN-441200-2018-PREFECTURE,special_debt_limit_100m,disclosed,SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,官方归档文本第 12 行；表=表18：2018年广东省地方政府债务限额及余额决算情况表,text_row,,,,,肇庆市,special_debt_limit_100m,肇庆市 384.51 198.14 186.37 314.40 176.75 137.65,肇庆市 384.51 198.14 186.37 314.40 176.75 137.65,亿元,186.37,186.37,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-001360,city_macro_fiscal,MACRO-CN-441300-2018-PREFECTURE,gdp_current_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 6762 行，city_code=441300，year=2018，字段=gdp_current_100m,csv_cell,,,,,惠州市,gdp_current_100m,,41030532.0,万人民币,4103.05,4103.05,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
