city_id,city_name_cn,metric_year,statutory_debt_balance_100m,raw_value_million_rmb,value_origin,source_doc_id,source_url,evidence_excerpt,source_grade
CN-230900,七台河市,2024,271.32520,27132.520,disclosed,SRC-SECONDARY-CEIC-CN-230900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-heilongjiang-qitaihe,CEIC页面元数据同比基准：2024年=27132.520百万人民币,D
CN-230900,七台河市,2025,313.16800,31316.800,disclosed,SRC-SECONDARY-CEIC-CN-230900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-heilongjiang-qitaihe,CEIC页面元数据：2025年=31316.800百万人民币,D
CN-231000,牡丹江市,2024,706.02310,70602.310,disclosed,SRC-SECONDARY-CEIC-CN-231000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-heilongjiang-mudanjiang,CEIC页面元数据同比基准：2024年=70602.310百万人民币,D
CN-231000,牡丹江市,2025,821.71230,82171.230,disclosed,SRC-SECONDARY-CEIC-CN-231000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-heilongjiang-mudanjiang,CEIC页面元数据：2025年=82171.230百万人民币,D
CN-231100,黑河市,2024,247.92490,24792.490,disclosed,SRC-SECONDARY-CEIC-CN-231100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-heilongjiang-heihe,CEIC页面元数据同比基准：2024年=24792.490百万人民币,D
CN-231100,黑河市,2025,277.34140,27734.140,disclosed,SRC-SECONDARY-CEIC-CN-231100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-heilongjiang-heihe,CEIC页面元数据：2025年=27734.140百万人民币,D
CN-231200,绥化市,2024,613.23730,61323.730,disclosed,SRC-SECONDARY-CEIC-CN-231200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-heilongjiang-suihua,CEIC页面元数据同比基准：2024年=61323.730百万人民币,D
CN-231200,绥化市,2025,728.80460,72880.460,disclosed,SRC-SECONDARY-CEIC-CN-231200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-heilongjiang-suihua,CEIC页面元数据：2025年=72880.460百万人民币,D
CN-320100,南京市,2024,3661.56000,366156.000,disclosed,SRC-SECONDARY-CEIC-CN-320100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-nanjing,CEIC页面元数据同比基准：2024年=366156.000百万人民币,D
CN-320100,南京市,2025,4454.02000,445402.000,disclosed,SRC-SECONDARY-CEIC-CN-320100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-nanjing,CEIC页面元数据：2025年=445402.000百万人民币,D
CN-320200,无锡市,2024,2609.72000,260972.000,disclosed,SRC-SECONDARY-CEIC-CN-320200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-wuxi,CEIC页面元数据同比基准：2024年=260972.000百万人民币,D
CN-320200,无锡市,2025,3317.55000,331755.000,disclosed,SRC-SECONDARY-CEIC-CN-320200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-wuxi,CEIC页面元数据：2025年=331755.000百万人民币,D
CN-320300,徐州市,2024,1872.37000,187237.000,disclosed,SRC-SECONDARY-CEIC-CN-320300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-xuzhou,CEIC页面元数据同比基准：2024年=187237.000百万人民币,D
CN-320300,徐州市,2025,2072.90000,207290.000,disclosed,SRC-SECONDARY-CEIC-CN-320300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-xuzhou,CEIC页面元数据：2025年=207290.000百万人民币,D
CN-320500,苏州市,2024,3657.97000,365797.000,disclosed,SRC-SECONDARY-CEIC-CN-320500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-suzhou,CEIC页面元数据同比基准：2024年=365797.000百万人民币,D
CN-320500,苏州市,2025,4445.63000,444563.000,disclosed,SRC-SECONDARY-CEIC-CN-320500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-suzhou,CEIC页面元数据：2025年=444563.000百万人民币,D
CN-320700,连云港市,2024,852.47000,85247.000,disclosed,SRC-SECONDARY-CEIC-CN-320700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-lianyungang,CEIC页面元数据同比基准：2024年=85247.000百万人民币,D
CN-320700,连云港市,2025,986.27000,98627.000,disclosed,SRC-SECONDARY-CEIC-CN-320700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-lianyungang,CEIC页面元数据：2025年=98627.000百万人民币,D
CN-321000,扬州市,2024,1430.20000,143020.000,disclosed,SRC-SECONDARY-CEIC-CN-321000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-yangzhou,CEIC页面元数据同比基准：2024年=143020.000百万人民币,D
CN-321000,扬州市,2025,1751.69000,175169.000,disclosed,SRC-SECONDARY-CEIC-CN-321000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-jiangsu-yangzhou,CEIC页面元数据：2025年=175169.000百万人民币,D
CN-330100,杭州市,2024,4464.90540,446490.540,calculated,SRC-SECONDARY-CEIC-CN-330100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-zhejiang-hangzhou;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-zhejiang-hangzhou,CEIC一般+专项分项：一般=131661.430，专项=314829.110百万人民币；合计为计算值,D
CN-330100,杭州市,2025,5089.74420,508974.420,calculated,SRC-SECONDARY-CEIC-CN-330100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-zhejiang-hangzhou;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-zhejiang-hangzhou,CEIC一般+专项分项：一般=134596.640，专项=374377.780百万人民币；合计为计算值,D
CN-330300,温州市,2024,3654.14000,365414.000,disclosed,SRC-SECONDARY-CEIC-CN-330300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-zhejiang-wenzhou,CEIC页面元数据同比基准：2024年=365414.000百万人民币,D
CN-330300,温州市,2025,4380.53840,438053.840,disclosed,SRC-SECONDARY-CEIC-CN-330300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-zhejiang-wenzhou,CEIC页面元数据：2025年=438053.840百万人民币,D
CN-330500,湖州市,2024,1611.13000,161113.000,disclosed,SRC-SECONDARY-CEIC-CN-330500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-zhejiang-huzhou,CEIC页面元数据同比基准：2024年=161113.000百万人民币,D
CN-330500,湖州市,2025,1873.20670,187320.670,disclosed,SRC-SECONDARY-CEIC-CN-330500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-zhejiang-huzhou,CEIC页面元数据：2025年=187320.670百万人民币,D
CN-330600,绍兴市,2024,2216.36000,221636.000,disclosed,SRC-SECONDARY-CEIC-CN-330600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-zhejiang-shaoxing,CEIC页面元数据同比基准：2024年=221636.000百万人民币,D
CN-330600,绍兴市,2025,2592.41500,259241.500,disclosed,SRC-SECONDARY-CEIC-CN-330600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-zhejiang-shaoxing,CEIC页面元数据：2025年=259241.500百万人民币,D
CN-330900,舟山市,2024,684.68000,68468.000,disclosed,SRC-SECONDARY-CEIC-CN-330900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-zhejiang-zhoushan,CEIC页面元数据同比基准：2024年=68468.000百万人民币,D
CN-330900,舟山市,2025,778.05020,77805.020,disclosed,SRC-SECONDARY-CEIC-CN-330900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-zhejiang-zhoushan,CEIC页面元数据：2025年=77805.020百万人民币,D
CN-331000,台州市,2024,2336.79000,233679.000,disclosed,SRC-SECONDARY-CEIC-CN-331000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-zhejiang-taizhou,CEIC页面元数据同比基准：2024年=233679.000百万人民币,D
CN-331000,台州市,2025,2846.47370,284647.370,disclosed,SRC-SECONDARY-CEIC-CN-331000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-zhejiang-taizhou,CEIC页面元数据：2025年=284647.370百万人民币,D
CN-331100,丽水市,2024,1396.95000,139695.000,calculated,SRC-SECONDARY-CEIC-CN-331100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-zhejiang-lishui;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-zhejiang-lishui,CEIC一般+专项分项：一般=56398.000，专项=83297.000百万人民币；合计为计算值,D
CN-331100,丽水市,2025,1638.64040,163864.040,calculated,SRC-SECONDARY-CEIC-CN-331100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-zhejiang-lishui;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-zhejiang-lishui,CEIC一般+专项分项：一般=60972.460，专项=102891.580百万人民币；合计为计算值,D
CN-340100,合肥市,2024,2749.76030,274976.030,disclosed,SRC-SECONDARY-CEIC-CN-340100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-hefei,CEIC页面元数据同比基准：2024年=274976.030百万人民币,D
CN-340100,合肥市,2025,3194.76140,319476.140,disclosed,SRC-SECONDARY-CEIC-CN-340100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-hefei,CEIC页面元数据：2025年=319476.140百万人民币,D
CN-340200,芜湖市,2024,1460.95250,146095.250,disclosed,SRC-SECONDARY-CEIC-CN-340200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-wuhu,CEIC页面元数据同比基准：2024年=146095.250百万人民币,D
CN-340200,芜湖市,2025,1709.82170,170982.170,disclosed,SRC-SECONDARY-CEIC-CN-340200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-wuhu,CEIC页面元数据：2025年=170982.170百万人民币,D
CN-340300,蚌埠市,2024,903.38320,90338.320,calculated,SRC-SECONDARY-CEIC-CN-340300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-anhui-bengbu;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-anhui-bengbu,CEIC一般+专项分项：一般=18371.510，专项=71966.810百万人民币；合计为计算值,D
CN-340300,蚌埠市,2025,1049.13240,104913.240,calculated,SRC-SECONDARY-CEIC-CN-340300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-anhui-bengbu;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-anhui-bengbu,CEIC一般+专项分项：一般=19090.830，专项=85822.410百万人民币；合计为计算值,D
CN-340500,马鞍山市,2024,961.23960,96123.960,disclosed,SRC-SECONDARY-CEIC-CN-340500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-maanshan,CEIC页面元数据同比基准：2024年=96123.960百万人民币,D
CN-340500,马鞍山市,2025,1118.46290,111846.290,disclosed,SRC-SECONDARY-CEIC-CN-340500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-maanshan,CEIC页面元数据：2025年=111846.290百万人民币,D
CN-340600,淮北市,2024,444.21660,44421.660,disclosed,SRC-SECONDARY-CEIC-CN-340600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-huaibei,CEIC页面元数据同比基准：2024年=44421.660百万人民币,D
CN-340600,淮北市,2025,556.12050,55612.050,disclosed,SRC-SECONDARY-CEIC-CN-340600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-huaibei,CEIC页面元数据：2025年=55612.050百万人民币,D
CN-340700,铜陵市,2024,499.71820,49971.820,disclosed,SRC-SECONDARY-CEIC-CN-340700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-tongling,CEIC页面元数据同比基准：2024年=49971.820百万人民币,D
CN-340700,铜陵市,2025,576.01550,57601.550,disclosed,SRC-SECONDARY-CEIC-CN-340700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-tongling,CEIC页面元数据：2025年=57601.550百万人民币,D
CN-340800,安庆市,2024,1175.60560,117560.560,disclosed,SRC-SECONDARY-CEIC-CN-340800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-anqing,CEIC页面元数据同比基准：2024年=117560.560百万人民币,D
CN-340800,安庆市,2025,1365.13190,136513.190,disclosed,SRC-SECONDARY-CEIC-CN-340800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-anqing,CEIC页面元数据：2025年=136513.190百万人民币,D
CN-341000,黄山市,2024,507.11190,50711.190,disclosed,SRC-SECONDARY-CEIC-CN-341000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-huangshan,CEIC页面元数据同比基准：2024年=50711.190百万人民币,D
CN-341000,黄山市,2025,570.03920,57003.920,disclosed,SRC-SECONDARY-CEIC-CN-341000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-anhui-huangshan,CEIC页面元数据：2025年=57003.920百万人民币,D
